Location_ID,DBA Name,Street_Address,City,State,Zip_Code,latitude,longitude
0187757-02-999,RADIOMETER AMERICA INC,810 SHARON DR,WESTLAKE,OH,44145,", -81.89104753099997","
41.47293232800007"
0187760-01-999,ALFA LAVAL INC.,5400 INTERNATIONAL TRADE DRIVE,,,23231, -77.340428531999976,37.527787875000058
0187761-02-999,COMTEL SYSTEMS TECHNOLOGY INC,1292 HAMMERWOOD AVE,SUNNYVALE,CA,94089, -121.99034522599999,37.410159490000069
0187767-01-001,BESTWAY CONSTRUCTION CO,254 STAPLES AVE,San Francisco,CA,94112, -122.44781954299998,37.729088051000076
0187768-04-999,HEALTH SCIENCE ASSOCIATES,10771 NOEL ST,LOS ALAMITOS,CA,90720, -118.05848197299997,33.805301142000076
0187789-01-001,A M SMITH GIFTS,82 BYXBEE ST,San Francisco,CA,94132, -122.46977512099994,37.715781501000038
0187798-10-001,ENRIQUE PEREZ-ORTEGA,44 5TH ST 202,San Francisco,CA,94103, -122.40734679699995,37.78338703
0187814-01-001,1312-1316 18TH ST BLDG,1312 18TH ST,San Francisco,CA,94107, -122.39591155199997,37.762648259000059
0187816-03-001,1600 1604 UNION ST,1600 UNION ST,San Francisco,CA,94123, -122.42573510699998,37.79835505
0187825-01-001,2810 WASHINGTON ST APARTMENTS,2810 WASHINGTON ST,San Francisco,CA,94115, -122.43986303699995,37.790918341000065
0187826-01-001,949-51A VALENCIA ST APARTMENTS,949 VALENCIA ST,San Francisco,CA,94110, -122.42113500099998,37.757694599000047
0187826-02-001,976-80 VALENCIA ST APTS,978 VALENCIA ST,San Francisco,CA,94110, -122.42116085399999,37.757249797000043
0187826-03-001,VANILLA SAFFRON IMPORTS,949 VALENCIA ST,San Francisco,CA,94110, -122.42113500099998,37.757694599000047
0187826-04-001,XANATH,951 VALENCIA ST,San Francisco,CA,94110, -122.42113500099998,37.757693447000065
0187826-05-001,XANATH AT THE CONSERVATORY,100 J F KENNEDY DRIVE,San Francisco,CA,94118, -122.45650588299998,37.770971978000034
0187827-01-001,1244 CALIFORNIA ST APARTMENTS,1244 CALIFORNIA ST,San Francisco,CA,94109, -122.41486313099995,37.791348142000061
0187827-02-001,1250 CALIFORNIA ST APARTMENTS,1250 CALIFORNIA ST,San Francisco,CA,94109, -122.41496337999996,37.791337772000077
0187830-01-999,RHJ PLUMBING CO,1774 MANOR DR,SANTA ROSA,CA,95403, -122.75795388899996,38.453890597000054
0187837-01-002,CITIZEN CLOTHING INC,450 CASTRO ST,San Francisco,CA,94114, -122.43511448399994,37.761687256000073
0187837-02-001,CITIZEN CLOTHING INC,489 CASTRO ST,San Francisco,CA,94114, -122.43499464699994,37.761204450000037
0187884-01-001,HESTOR SUE C,870 MARKET ST 1128,San Francisco,CA,94102, -122.40715782299998,37.784734044000061
0187889-01-001,1653-1655 JONES APARTMENTS,1653 JONES ST,San Francisco,CA,94109, -122.41517309499994,37.796614070000032
0187894-01-001,TORIUMI MICHAEL M - D P M,2477 CHESTNUT ST,San Francisco,CA,94123, -122.44422557599995,37.799773627000036
0187896-01-001,4949 MISSION ST BUILDING,4949 MISSION ST,San Francisco,CA,94112, -122.43889396799995,37.719261392000078
0187896-02-001,4945 MISSION ST APARTMENTS,4945 MISSION ST,San Francisco,CA,94112, -122.43889396799995,37.719261392000078
0187913-01-001,PAC RESOURCES EDUC PROG INC,1670 8TH AVE 780,San Francisco,CA,94122, -122.46473503999999,37.757223316000079
0187915-01-001,CUPIDS CHRISTIAN DAY CARE,178 BRIGHTON AVE,San Francisco,CA,94112, -122.45510426899995,37.721450727000047
0187926-01-001,3632-3634 16TH ST APARTMENTS,3632 16TH ST,San Francisco,CA,94114, -122.43392071999995,37.764217667000025
0187926-02-001,992 -998 FLORIDA ST APTS,992 FLORIDA ST,San Francisco,CA,94117, -122.41040766799995,37.756115204000025
0187926-03-001,131 - 135 CENTRAL AVE APTS,131 CENTRAL AVE,San Francisco,CA,94117, -122.44378309999996,37.770893988000068
0187926-04-001,426 BROADWAY APTS,426 BROADWAY,San Francisco,CA,94133, -122.40439234599995,37.798188087000028
0187930-01-001,GONZALES IRVING A - A I A,67A WATER ST,San Francisco,CA,94133, -122.41443559199996,37.804247789000044
0187952-02-001,NICK'S LIGHTHOUSE,5 FISHERMANSWHARF 5,San Francisco,CA,94133, -122.41090698299996,37.800737252000033
0187952-02-002,NICK'S LIGHTHOUSE,45 PIER SHED B SPACE 1A,San Francisco,CA,94133, -122.41683872299996,37.809444194000037
0187960-01-001,950 STOCKTON ST BUILDING,950 STOCKTON ST,San Francisco,CA,94108, -122.40794598299999,37.79468746
0187960-02-001,WONG CLIFFORD C MD,950 STOCKTON ST 206,San Francisco,CA,94108, -122.40794598299999,37.79468746
0187960-02-002,WONG CLIFFORD C MD,2100 WEBSTER ST 207,San Francisco,CA,94115, -122.43236457399996,37.790123458000039
0187966-01-001,"ZLATCHIN, PH.D. CARL",2456 BUSH ST,San Francisco,CA,94115, -122.43772324999998,37.786507406000055
0187967-01-001,156-160 8TH ST APTS,156-160 8TH ST APTS,San Francisco,CA,94103, -122.41227856299997,37.776747579000073
0187976-10-001,ROOTING BULL PLUMBING,435 MONTECITO AVE,San Francisco,CA,94112, -122.45731204099997,37.72926666
0187976-11-001,SMOOTH REACTION ENTRTMT RECRDS,435 MONTECITO AVE,San Francisco,CA,94112, -122.45731204099997,37.72926666
0187980-02-999,CLEMENTINE C KHO,17295 BUNKER RD,MIDDLETOWN,CA,95461, -122.65239804299995,38.786397405000059
0187992-01-001,2929 CLEMENT ST APARTMENTS,2929 CLEMENT ST,San Francisco,CA,94121, -122.49073858399998,37.781723132000025
0187998-01-001,HARE NATHAN PH D,1801 BUSH ST 118,San Francisco,CA,94109, -122.42726629299995,37.787782982000067
0187998-02-001,BLACK THINK TANK,1801 BUSH ST 131,San Francisco,CA,94109, -122.42726629299995,37.787782982000067
0188005-01-001,1865 FULTON ST APARTMENTS,1865 FULTON ST 3,San Francisco,CA,94117, -122.44755567099998,37.775633323000079
0188011-01-001,3233-3235 21ST ST APARTMENTS,3233 21ST ST,San Francisco,CA,94110, -122.41981671899998,37.756946688000028
0188011-02-001,2740-2746 HARRISON ST APTS,2740 HARRISON ST,San Francisco,CA,94110, -122.41201353799994,37.753507207000041
0188011-03-001,4002 FOLSOM ST APARTMENT,4002 FOLSOM ST,San Francisco,CA,94110, -122.41354376799995,37.736893608000059
0188013-05-001,1387 HAYES ST APARTMENTS,1387 HAYES ST,San Francisco,CA,94117, -122.43914631799998,37.774773720000042
0188013-07-001,1366 HAIGHT ST APTS,1366 HAIGHT ST,San Francisco,CA,94117, -122.44472336199999,37.770317847000058
0188013-08-001,1000 OAK ST APTS,1000 OAK ST,San Francisco,CA,94117, -122.43603285299997,37.773327607000056
0188013-09-001,380 PAGE ST. APTS.,380 PAGE ST.,San Francisco,CA,94102, -122.42692291299994,37.773528104000036
0188013-10-001,460 SO VAN NESS APTS,460 SO VAN NESS APTS,San Francisco,CA,94102, -122.41763739599998,37.780459111000027
0188017-01-999,BOSTON SCIENTIFIC CORPORATION,1 BOSTON SCIENTIFIC PL,NATICK,MA,01760, -71.375734877999946,42.302437744000031
0188024-01-001,JIMS SMOKE SHOP,600 20TH ST,San Francisco,CA,94107, -122.38777183299999,37.76056839
0188026-01-001,BESPHIL CO LTD,160 PINE STREET 5TH FLOOR,San Francisco,CA,94111, -122.39939259499999,37.792327582000041
0188027-01-001,SAPERSTEIN SUE,2252 FILLMORE ST,San Francisco,CA,94118, -122.43406838799996,37.790308393000032
0188038-01-001,TOLIVER-TOLIVER-TOLIVER ETC,424 WILDE AVE,San Francisco,CA,94134, -122.40576240899998,37.717437330000052
0188039-01-001,CENTER FOR NATURAL HEALTH,649 IRVING ST,San Francisco,CA,94122, -122.46505883199995,37.764063261000047
0188047-01-001,370 8TH AV APARTMENTS,370 8TH AVE,San Francisco,CA,94118, -122.46643465599999,37.781522635000044
0188049-01-001,2896-2898 FOLSOM ST APARTMENTS,2896 FOLSOM ST,San Francisco,CA,94110, -122.41398393999998,37.751027497000052
0188051-01-999,MEDRAD INC,1 MEDRAD DR,INDIANOLA,PA,15051,", -79.85741646699995",40.564150706000078
0188055-01-001,952 CLEMENT STREET BUILDING,952 CLEMENT ST,San Francisco,CA,94118, -122.46949050699999,37.782717551000076
0188061-01-001,BAMBOO TOURS INC,442 POST ST 901,San Francisco,CA,94102, -122.40911324499996,37.788217392000035
0188068-02-001,METAFORM PRODUCT DEVELOPMENT,1558 POWELL ST,San Francisco,CA,94133, -122.41054553099997,37.799127197000075
0188073-01-999,CRITCHFIELD MECHANICAL INC,1901 JUNCTION AVE,SAN JOSE,CA,95131, -121.91096107499999,37.382268509000028
0188077-01-001,LINDELE CONSTRUCTION CO,1532 10TH AVE 3,San Francisco,CA,94122, -122.46705458399998,37.759632737000061
0188083-04-001,HUNAN CHEF RESTAURANT,525 CORTLAND AVE,San Francisco,CA,94110, -122.41601771699999,37.739048375000039
0188092-01-001,1050 CLAY ST APARTMENTS,1050 CLAY ST,San Francisco,CA,94108, -122.41045219599999,37.793778304000057
0188098-02-999,SECURITY BY DESIGN INC,5528 PACHECO BLVD B-100,MARTINEZ,CA,94553, -122.07051753799999,37.98713695
0188102-01-001,240-244 WEST PORTAL BUILDING,240 WEST PORTAL AVE,San Francisco,CA,94127, -122.46856868199995,37.73844343
0188102-02-001,ANNE ROSENBERG REALTY,2811 14TH AVE,San Francisco,CA,94127, -122.46895193999995,37.737847807000037
0188107-01-001,SIMSARIAN RICHARD Z O D,1719 NORIEGA ST,San Francisco,CA,94122, -122.48210488599995,37.753977066000061
0188108-01-001,GERHARTER RICK PHOTOGRAPHY,430 CORTLAND AVE,San Francisco,CA,94110, -122.41705246699996,37.739082943000028
0188109-01-001,BANA CONSTRUCTION INC,71 BLAKE ST,San Francisco,CA,94118, -122.45127293199999,37.782633435000037
0188126-01-001,BECHTEL SOFTWARE INC,50 BEALE ST,San Francisco,CA,94105, -122.39645842299996,37.791668145000074
0188131-01-001,322 2ND AV APARTMENTS,322 2ND AVE,San Francisco,CA,94118, -122.46008443099998,37.78265302
0188131-02-001,1942-44 19TH AVE,1942-44 19TH AVE,San Francisco,CA,94116, -122.50303458299999,37.750363782000079
0188150-02-999,AMERICAN SEATING COMPANY,401 AMERICAN SEATING CENTER,GRAND RAPIDS,MI,49504, -85.679468844999974,42.977863131000049
0188152-01-999,RAYMOND HANDLING CONCEPTS CORP,41400 BOYCE RD,FREMONT,CA,94538, -121.98738270999996,37.508585098000026
0188153-01-001,CIOFALO MARY-MFCC,1801 BUSH ST,San Francisco,CA,94109, -122.42726629299995,37.787782982000067
0188154-01-001,311-315 DIAMOND ST APARTMENTS,311 DIAMOND ST,San Francisco,CA,94114, -122.43684521099999,37.757413443000075
0188186-01-002,DONNELLEY R R & SONS CO,100 SPEAR ST,San Francisco,CA,94105, -122.39380863799994,37.792307993000065
0188186-02-001,RR DONNELLEY & SONS CO,1 EMBARCADERO CENTER,SAN FRANCISCO,CA,94111, -122.39964562399996,37.794613698000035
0188188-01-001,1150-1156 SUTTER ST BUILDING,1150 SUTTER ST,San Francisco,CA,94109, -122.41938237999994,37.78787747
0188223-01-001,251 WILLARD ST APARTMENTS,251 WILLARD ST,San Francisco,CA,94118, -122.45655268699994,37.775673653000069
0188251-01-001,401 STEINER ST APARTMENTS,401 STEINER ST,San Francisco,CA,94117, -122.43235361699999,37.773033775000044
0188258-01-001,NOCITO CARLO,1505 VALLEJO ST,San Francisco,CA,94109, -122.42212158799998,37.796847376000073
0188261-03-001,"TETRA PAK, INC.",100 SPEAR ST 810,San Francisco,CA,94105, -122.39380863799994,37.792307993000065
0188266-02-001,TOM'S WASH & DRY,3231 LAGUNA ST,San Francisco,CA,94123, -122.43126355799996,37.801064182000061
0188278-01-001,1424-26 CALIFORNIA ST BUILDING,1424 CALIFORNIA ST,San Francisco,CA,94109, -122.41788326199998,37.790957519000074
0188279-01-001,1225 HYDE ST APARTMENTS,1225 HYDE ST,San Francisco,CA,94109, -122.41769313499998,37.792272272000048
0188294-01-001,PELLISSIER CRAFTSMANSHIP,4104 24TH ST 573,San Francisco,CA,94114,"00043, -122.43426473","4114
37.7513182940"
0188294-01-002,PELLISSIER CRAFTSMANSHIP,301 PRECITA AVE,San Francisco,CA,94110, -122.41326145899995,37.747237642000073
0188294-02-001,301 PRECITA,301 PRECITA AVE,San Francisco,CA,94110, -122.41326145899995,37.747237642000073
0188298-02-999,ASSOCIATED BUSINESS MACHINES,1552 BEACH ST Q,PIEDMONT,CA,94611, -122.23106720499999,37.827619801000026
0188305-02-001,PECKLER KOLLING + WOODUL LLP,450 SUTTER ST 920,San Francisco,CA,94108, -122.40778235899995,37.78934778
0188307-01-001,835 FULTON ST APARTMENTS,835 FULTON ST,San Francisco,CA,94117, -122.43055605699999,37.777803069000072
0188316-02-999,INNOVATIVE MECHANICAL INC,80 TANFORAN AVE 7,S SAN FRAN,CA,94080, -122.41391825999995,37.640366960000051
0188334-01-001,1327 LEAVENWORTH APARTMENTS,1327 LEAVENWORTH ST,San Francisco,CA,94109, -122.41624356499995,37.793553609000071
0188343-01-001,40-46 JOHN ST APARTMENTS,40 JOHN ST,San Francisco,CA,94133, -122.41077253099996,37.795978010000056
0188346-01-999,BIGHAM TAYLOR RFG,22721 ALICE ST,HAYWARD,CA,94541, -122.09031604399996,37.667693324000027
0188348-01-001,812-814 WASHINGTON ST BUILDING,812 WASHINGTON ST,San Francisco,CA,94108, -122.40667271199999,37.795167956000057
0188363-01-001,POLITIS JANITORIAL & MAINT SVC,2435 47TH AVE,San Francisco,CA,94116, -122.50568367899996,37.741027995000024
0188396-01-001,WEST COAST PROPERTY MNGT CO,714 VAN NESS AVE,San Francisco,CA,94102, -122.42060610399994,37.782256639000025
0188396-02-001,WEST COAST PROPERTIES,714 VAN NESS AVE,San Francisco,CA,94102, -122.42060610399994,37.782256639000025
0188396-03-001,WEST COAST PROPERTY MAINT CO,714 VAN NESS AVE,San Francisco,CA,94102, -122.42060610399994,37.782256639000025
0188402-01-001,1270 21ST AV APARTMENTS,1270 21ST AVE,San Francisco,CA,94122, -122.47928490299995,37.764022931000056
0188403-01-001,2838 TARAVAL ST APARTMENTS,2838 TARAVAL ST,San Francisco,CA,94116, -122.49665094199997,37.742137643000035
0188407-01-001,1944 WEBSTER ST APARTMENTS,1944 WEBSTER ST,San Francisco,CA,94115, -122.43209550599994,37.788807361000067
0188407-02-001,2048 GREEN ST APARTMENTS,2048 GREEN ST,San Francisco,CA,94123, -122.43287214399999,37.796497689000034
0188407-03-001,2621 DIVISADERO ST APTS,2621 DIVISADERO ST,San Francisco,CA,94123, -122.44170323099996,37.794094030000053
0188407-04-001,3135 PACIFIC AVE APTS,3135 PACIFIC AVE,San Francisco,CA,94115, -122.44691615399995,37.791773334000027
0188408-01-001,333-337 DIVISADERO ST BUILDING,333 DIVISADERO ST,San Francisco,CA,94117, -122.43737295599999,37.772723811000048
0188436-01-999,DAVID/AVID PRODUCTIONS,487 ALHAMBRA RD,S SAN FRAN,CA,94080, -122.43777279799997,37.643935577000036
0188436-02-999,DAVID & DAVID PRODUCTIONS,487 ALHAMBRA RD,S SAN FRAN,CA,94080, -122.43777279799997,37.643935577000036
0188447-01-001,2250-90 FILLMORE ST BUILDING,2250 FILLMORE ST,San Francisco,CA,94115, -122.43411545599997,37.790506976000074
0188448-01-001,LESTER MARC W OPTOMETRY,44 MONTGOMERY ST 2020,San Francisco,CA,94104, -122.40205551899999,37.789703836000058
0188450-01-001,839 POST ST APARTMENTS,839 POST ST,San Francisco,CA,94109, -122.41564552999995,37.787342810000041
0188453-01-001,261 20TH AVE APARTMENTS,261 20TH AVE,San Francisco,CA,94121, -122.47961445499999,37.783027515000072
0188464-01-001,TKH ASSOCIATES,863 WALLER ST 7,San Francisco,CA,94117, -122.43817494499996,37.77011389
0188467-01-999,CRANE JOHN INC,6400 WEST OAKTON ST,MORTON GORVE,IL,60053, -87.785409935999951,42.026477163000038
0188472-01-999,ATTHOWE FINE ART SERVICES INC,3924 MARKET ST OAKLAND,OAKLAND,CA,94608, -122.27399667899999,37.83024226
0188481-01-001,WESTERN EDGE THE,117 BREWSTER ST,San Francisco,CA,94110, -122.40671304199998,37.745066743000052
0188500-01-001,E SYKES CONSTRUCTION,46 WOODLAND,San Francisco,CA,94117, -122.45325600899997,37.763237075000063
0188525-02-999,BELL & HOWELL PHILLIPSBURG CO,760 S WOLF RD,WHEELING,IL,60090, -87.909192511999947,42.125522840000031
0188533-01-001,NELSON-KENT AIR INC,110 S MAPLE AVE,San Francisco,CA,94118, -122.41425097599995,37.650081514000078
0188542-01-001,PLUMBARIUS,142 DORE ST,San Francisco,CA,94103, -122.41167822399996,37.772848258000067
0188542-03-001,CENTRAL SOLAR SYSTEMS,142 DORE ST,San Francisco,CA,94103, -122.41167822399996,37.772848258000067
0188542-04-001,CENTRAL MANUFACTURING SYSTEMS,142 DORE ST,San Francisco,CA,94117, -122.41196808099994,37.77308906
0188548-03-001,RECOLOGY,50 CALIFORNIA ST 24TH FLOOR,San Francisco,CA,94111, -122.39722284899995,37.793577807000077
0188549-01-001,CITY OPTIX,2154 CHESTNUT ST,San Francisco,CA,94123, -122.43883289699994,37.800507630000027
0188550-02-001,B.A.D. TRIO COMPANY,56 CERVANTES BLVD,San Francisco,CA,94123, -122.43809543699996,37.803486279000026
0188554-03-999,HEUSSER INSTRUMENT & ENG CO,1400 WILLOW PASS CT,CONCORD,CA,94520, -122.00298806199999,38.015935934000026
0188555-01-001,HILARIO'S MAINTENANCE CO,400 LAKEVIEW AVE,San Francisco,CA,94112, -122.45346572399995,37.717825649000076
0188570-01-001,TRITON CONTAINER INTL INC,55 GREEN ST 500,San Francisco,CA,94111, -122.40050569999994,37.800553721000028
0188570-02-001,55 GREEN ST BLDG,55 GREEN ST,SAN FRANCISCO,CA,94111, -122.40050569999994,37.800553721000028
0188573-01-001,1385 16TH AV APARTMENTS,1385 16TH AVE,San Francisco,CA,94122, -122.47384382799999,37.762137798000026
0188582-01-001,NEW AMERICAN CULTURAL ASSCO,263 23RD AVE 1,San Francisco,CA,94121, -122.48281434199998,37.782807429000059
0188582-02-999,NEW AMERICAN CULTURAL ASSOC,35 FOREST LN,SAN RAFAEL,CA,94903, -122.56269973599996,38.008727259000068
0188585-01-999,SANDER ELECTRIC,1200 HILLCREST BLVD,MILLBRAE,CA,94030, -122.40531301899995,37.59386548
0188588-01-001,PEGASUS FOOD SHOP,1298 UNION ST,San Francisco,CA,94109, -122.42054503299994,37.799028100000044
0188590-01-001,312 BAKER ST APARTMENTS,312 BAKER ST,San Francisco,CA,94117, -122.44095540099994,37.773917575000041
0188592-01-001,WINTER & ROSS,50 CALIFORNIA ST 3230,San Francisco,CA,94111, -122.39722284899995,37.793577807000077
0188602-01-999,SAN BRUNO GARBAGE CO INC,101 TANFORAN AVE,SAN BRUNO,CA,94066, -122.41271066899998,37.640754127000037
0188603-01-001,KO ELECTRIC,2110 35TH AVE,San Francisco,CA,94116, -122.49314454799998,37.747604068000044
0188603-02-001,CHEE HONG KO,1259 19TH AVE,San Francisco,CA,94122, -122.47728454199995,37.764317915000049
0188619-01-001,270 27TH AV APARTMENTS,270 27TH AVE,San Francisco,CA,94121, -122.48715498799999,37.784333050000043
0188624-02-001,PARTYLAND & CONNY PRADO IN TAX,3462 MISSION ST,San Francisco,CA,94110, -122.42270671299997,37.741287259000046
0188634-01-001,FLENNIKEN WM JR PROF CORP,57 POST ST 608,San Francisco,CA,94104, -122.40306606999997,37.788953700000036
0188648-02-001,JEANPIERRE & CO,150 EXECUTIVE PARK BLVD 4500,San Francisco,CA,94134, -122.39337077099998,37.711323322000055
0188651-01-001,SF DAILY JOURNAL,1390 MARKET ST 900,San Francisco,CA,94102, -122.41698793899997,37.777013756000031
0188651-02-001,CA NEWSPAPER SVC BUREAU,1390 MARKET ST,San Francisco,CA,94102, -122.41698793899997,37.777013756000031
0188651-04-001,CALIFORNIA LAWYER MAGAZINE,1390 MARKET ST,San Francisco,CA,94102, -122.41698793899997,37.777013756000031
0188654-01-002,BIG 5 SPORTING GOODS #156,1533 SLOAT BLVD,San Francisco,CA,94132, -122.49043783899998,37.733942614000057
0188668-01-001,429 GREENWICH ST APARTMENTS,429 GREENWICH ST,San Francisco,CA,94133, -122.40687551399998,37.80261285
0188668-02-001,2240 VAN NESS AV APARTMENTS,2240 VAN NESS AVE,San Francisco,CA,94109, -122.42341536699996,37.796347893000075
0188675-01-001,919-923 VALLEJO ST APARTMENTS,919 VALLEJO ST,San Francisco,CA,94133, -122.41248482099996,37.798072859000058
0188689-01-001,695 48TH AV APARTMENTS,695 48TH AVE,San Francisco,CA,94121, -122.50914398099997,37.775357927000073
0188692-02-001,CHENS ELECTRICAL & PLUMBING CO,2286 28TH AVE,San Francisco,CA,94116, -122.48544500099996,37.744772911000041
0188698-01-001,1216-18 FIFTH AVENUE,1216 5TH AVE,San Francisco,CA,94122, -122.46209516299996,37.765692587000046
0188718-01-001,150 HAIGHT ST APARTMENTS,150 HAIGHT ST,San Francisco,CA,94102, -122.42477275499999,37.772867846000054
0188723-01-001,DYE SCOTT F MD,1 DANIEL BURNHAM CT 365C,San Francisco,CA,94109, -122.42252580499996,37.786942969000052
0188723-03-001,SAN FRANCISCO KNEE CLINIC,45 CASTRO ST #337,San Francisco,CA,94115, -122.43576863299995,37.768883777000042
0188724-01-001,369 28TH ST APARTMENTS,369 28TH ST,San Francisco,CA,94131, -122.43051687999997,37.745043697000028
0188724-02-001,1165 CLAY ST APARTMENTS,1165 CLAY ST,San Francisco,CA,94108, -122.41230621799997,37.793483320000064
0188724-03-001,229 2ND AV APARTMENTS,229 2ND AVE,San Francisco,CA,94118, -122.46028377599998,37.784377989000063
0188724-04-001,726 9TH AVE APT,726 9TH AVE,San Francisco,CA,94118, -122.46701540599997,37.774663101000044
0188733-01-001,GOOD VIEW ROOF-BLDG SUPPL CORP,1320 MARIN ST,San Francisco,CA,94124, -122.38974444799999,37.748861970000064
0188741-02-001,KENS HAIR DESIGN,758 STOCKTON ST,San Francisco,CA,94108, -122.40754758399999,37.792502842000033
0188758-01-001,104-114 GUERRERO ST APARTMENTS,104 GUERRERO ST,San Francisco,CA,94103, -122.42459415099995,37.769466310000041
0188763-03-001,PACIFIC CONSTRUCTION,850 S VAN NESS AVE 15,San Francisco,CA,94110, -122.41701444099999,37.759496768000076
0188765-02-999,DENCO CONTROLS INC,195 SAN PEDRO AV E4,MORGAN HILL,CA,95037, -121.64439911399995,37.122426655000027
0188766-01-001,321-325 DIVISADERO ST BUILDING,321 DIVISADERO ST,San Francisco,CA,94117, -122.43735336799995,37.772613192000051
0188781-01-001,1280 GROVE ST APARTMENTS,1280 GROVE ST,San Francisco,CA,94117, -122.43757345299997,37.776018185000055
0188781-01-002,1280 GROVE ST APARTMENTS,1280 GROVE ST,San Francisco,CA,94117, -122.43757345299997,37.776018185000055
0188785-01-001,AMERICAN BUILDING CONTRACTOR,2367 47TH AVE,San Francisco,CA,94116, -122.50578392799997,37.742347358000075
0188794-01-999,MCKINNEY LLOYD F ASSOCS INC,25350 CYPRESS AV,MEXICO,,00000, -85.396848649999981,29.943608277000067
0188797-02-001,CITY GOURMET DELI,590 3RD ST,San Francisco,CA,94107, -122.39446483599994,37.780195235000065
0188800-00-000,STONE JONATHAN & MOJDEH KASHFI,21 STILLMAN ST #3,SAN FRANCISCO,CA,94107, -122.39464058499999,37.783097804000079
0188800-01-001,ADBP,220 MONTGOMERY ST 975,San Francisco,CA,94104, -122.40232630499997,37.791287071000056
0188803-01-001,1690 BAY ST APARTMENTS,1690 BAY ST,San Francisco,CA,94123, -122.43480221599998,37.802907833000063
0188803-02-001,105 JULIAN AV APARTMENTS,105 JULIAN AVE,San Francisco,CA,94103, -122.42097483399999,37.766433505000066
0188820-01-001,839-841 CLAY ST BUILDING,839 CLAY ST,San Francisco,CA,94108, -122.40708638099994,37.794143578000046
0188821-01-001,FONG-TORRES BEN,812 CASTRO ST,San Francisco,CA,94114, -122.43452336299998,37.75571728
0188824-02-001,BRUCE MADDOX CPA,4 JOOST AVE,San Francisco,CA,94131, -122.43528732599998,37.732418145000054
0188829-01-001,396 27TH AV APARTMENTS,396 27TH AVE,San Francisco,CA,94121, -122.48699481999995,37.782073426000068
0188829-01-002,396 27TH AV APARTMENTS,396 27TH AVE,San Francisco,CA,94121, -122.48699481999995,37.782073426000068
0188859-01-001,644 MASONIC AV APARTMENTS,644 MASONIC AVE,San Francisco,CA,94117, -122.44631581599998,37.775196608000044
0188859-02-001,227 27TH AV APARTMENTS,227 27TH AVE,San Francisco,CA,94121, -122.48728404299999,37.785098165000079
0188859-03-001,347 21ST AV APARTMENTS,347 21ST AVE,San Francisco,CA,94121, -122.48055356499998,37.781317529000034
0188863-01-001,2870 SACRAMENTO ST APARTMENTS,2870 SACRAMENTO ST,San Francisco,CA,94115, -122.44008312299997,37.789078147000055
0188871-03-001,SAKURA,936 IRVING ST,San Francisco,CA,94122, -122.46808011399997,37.763997581000069
0188876-01-001,YEUNGS PAINTING,240 ORTEGA ST,San Francisco,CA,94122, -122.46632057999994,37.7528481
0188876-03-001,215 14TH ST APARTMENTS,215 14TH ST,San Francisco,CA,94103, -122.41824738299999,37.768363577000059
0188876-04-001,123 DORE ST APARTMENTS,123 DORE ST,San Francisco,CA,94103, -122.41178999599998,37.77301303
0188879-03-001,30 RAUSCH STREET APTS,30 RAUSCH ST,San Francisco,CA,94103, -122.41001778599997,37.776696879000042
0188879-04-001,436-440 SOUTH VAN NESS AV,436 VAN NESS AVE,San Francisco,CA,94102, -122.42005766999995,37.779535589000034
0188880-01-001,KALOM DOLORES ANN,1860 9TH AVE,San Francisco,CA,94122, -122.46556468299997,37.753592476000051
0188886-01-001,292-298 CLIPPER ST APARTMENTS,292 CLIPPER ST,San Francisco,CA,94114, -122.43130043099995,37.749077836000026
0188890-02-001,ROMANTASY,2912 DIAMOND ST 239,San Francisco,CA,94131, -122.43425098299997,37.733316069000068
0188899-01-001,1395-1399 17TH AV APARTMENTS,1395 17TH AVE,San Francisco,CA,94122, -122.47487396799994,37.761938453000027
0188903-01-999,CONTINENTAL GENERAL TIRE INC,1800 CONTINENTAL BLVD,CHARLOTTE,NC,28273, -80.930052562999947,35.127095134000058
0188926-04-001,DANNIS WOLIVER KELLEY,275 BATTERY ST 1150,San Francisco,CA,94111, -122.40014388299994,37.793905055000039
0188936-01-001,ATELI-EDO,1216 30TH AVE,San Francisco,CA,94122, -122.48897444099998,37.764552981000065
0188950-02-999,ELECTRO-TEST INC,8760 ORION PLACE STE 110,COLUMBUS,OH,43240, -82.967564511999967,40.147392267000043
0188950-03-999,ELECTRICAL RELIABILITY SERVICE,8760 ORION PL 110,COLUMBUS,OH,43240, -82.967564511999967,40.147392267000043
0188965-02-999,MARK BELLINGHAM PAINTING,20 ROSS DR,MORAGA,CA,94556, -122.12555973599996,37.829232864000062
0188966-01-001,305-311 DIVISADERO ST BUILDING,305 DIVISADERO ST,San Francisco,CA,94117, -122.43732340799994,37.772463395000045
0188966-03-001,FEDERAL FINANCIAL MORTGAGE INV,319 DIVISADERO ST,San Francisco,CA,94117, -122.43731303799996,37.772453025000061
0188968-01-001,230 PIERCE ST APARTMENTS,230 PIERCE ST,San Francisco,CA,94117, -122.43380549199998,37.772247919000051
0188969-04-001,1231 GROVE ST APTS,1231 GROVE ST,San Francisco,CA,94117, -122.43685558199996,37.776063124000075
0188969-04-002,1231 GROVE ST APTS,1231 GROVE ST,San Francisco,CA,94117, -122.43685558199996,37.776063124000075
0188969-05-001,651 SCOTT ST APTS,651 SCOTT ST,San Francisco,CA,94117, -122.43629326799999,37.775833820000059
